Year,NOC,Sport,Event,Name,entry_type,Prob_Medal,Prob_Gold,past_total_medals,past_gold_medals,past_best_result,past_weighted_ratio
2028,AIN,Rowing,Men's Single Sculls,Yauheni Zalaty,athlete,0.5815654842530515,0.5244316163376888,1,0,2,2.0
2028,NED,Rowing,Men's Single Sculls,van Simon,athlete,0.5466630866700946,0.4745882062984147,1,0,1,0.5
2028,USA,Rowing,Men's Single Sculls,Jacob Plihal,athlete,0.5317228866420824,0.44811171471149386,0,0,0,0.0
2028,ROU,Rowing,Men's Single Sculls,Mihai Chiruta,athlete,0.4471971502717719,0.4249708949033956,0,0,0,0.0
2028,SUD,Rowing,Men's Single Sculls,Abdalla Ahmed,athlete,0.40272804335779866,0.35811912097336057,0,0,0,0.0
2028,ANG,Rowing,Men's Single Sculls,Andre Matias,athlete,0.40272804335779866,0.35811912097336057,0,0,0,0.0
2028,HKG,Rowing,Men's Single Sculls,Chun Chiu,athlete,0.40272804335779866,0.3520020361122753,0,0,0,0.0
2028,BER,Rowing,Men's Single Sculls,Dara Alizadeh,athlete,0.40272804335779866,0.35811912097336057,0,0,0,0.0
2028,SLO,Rowing,Men's Single Sculls,Ivan Zvegelj,athlete,0.40272804335779866,0.35811912097336057,0,0,0,0.0
2028,PAR,Rowing,Men's Single Sculls,Javier Insfran,athlete,0.40272804335779866,0.35811912097336057,0,0,0,0.0
2028,INA,Rowing,Men's Single Sculls,Memo,athlete,0.40272804335779866,0.35811912097336057,0,0,0,0.0
2028,LBA,Rowing,Men's Single Sculls,Mohamed Bukrah,athlete,0.40272804335779866,0.35811912097336057,0,0,0,0.0
2028,TUN,Rowing,Men's Single Sculls,Mohamed Taieb,athlete,0.40272804335779866,0.35811912097336057,0,0,0,0.0
2028,THA,Rowing,Men's Single Sculls,Premanut Wattananusith,athlete,0.40272804335779866,0.35811912097336057,0,0,0,0.0
2028,MON,Rowing,Men's Single Sculls,Quentin Antognelli,athlete,0.40272804335779866,0.35811912097336057,0,0,0,0.0
2028,ZIM,Rowing,Men's Single Sculls,Stephen Cox,athlete,0.40272804335779866,0.35811912097336057,0,0,0,0.0
2028,DEN,Rowing,Men's Single Sculls,Sverri Nielsen,athlete,0.40272804335779866,0.3636137469371554,0,0,0,0.0
2028,KAZ,Rowing,Men's Single Sculls,Vladislav Yakovlev,athlete,0.40272804335779866,0.35811912097336057,0,0,0,0.0
2028,BEL,Rowing,Men's Single Sculls,Tim Brys,athlete,0.39896361200759045,0.23337110067371977,0,0,0,0.0
2028,LTU,Rowing,Men's Single Sculls,Giedrius Bieliauskas,athlete,0.39543671580715695,0.33659447341174054,0,0,0,0.0
2028,ALG,Rowing,Men's Single Sculls,Ali Boudina,athlete,0.3948517342913472,0.35811912097336057,0,0,0,0.0
2028,BUL,Rowing,Men's Single Sculls,Kristian Vasilev,athlete,0.3947731251085611,0.34580576012702124,0,0,0,0.0
2028,IND,Rowing,Men's Single Sculls,Balraj Panwar,athlete,0.3943452348703792,0.35811912097336057,0,0,0,0.0
2028,URU,Rowing,Men's Single Sculls,Bruno Cetraro,athlete,0.3883619807145369,0.34215094645457633,0,0,0,0.0
2028,EGY,Rowing,Men's Single Sculls,Abdelkhalek Elbanna,athlete,0.3244944307941028,0.32520705703378433,0,0,0,0.0
2028,HUN,Rowing,Men's Single Sculls,Pal Petervari,athlete,0.2773522439945636,0.17892967533879006,0,0,0,0.0
2028,BRA,Rowing,Men's Single Sculls,Lucas Verthein,athlete,0.22671569891444177,0.258299951919024,0,0,0,0.0
2028,CUB,Rowing,Men's Single Sculls,Reidy Cardona,athlete,0.2175336876355074,0.2554615476538481,0,0,0,0.0
2028,JPN,Rowing,Men's Single Sculls,Ryuta Arakawa,athlete,0.20265181811762978,0.21421525712090125,0,0,0,0.0
2028,NZL,Rowing,Women's Double Sculls,Lucy Spoors,athlete,0.8383116100193314,0.7803958038245922,2,1,3,2.5
2028,ROU,Rowing,Women's Double Sculls,Ancuta Bodnar,athlete,0.8358453378065821,0.7974213635278085,2,1,3,2.5
2028,ROU,Rowing,Women's Double Sculls,Simona Radis,athlete,0.8358453378065821,0.7974213635278085,2,1,3,2.5
2028,NZL,Rowing,Women's Double Sculls,Brooke Francis,athlete,0.8343232615056708,0.7709992452285499,1,1,3,3.0
2028,GBR,Rowing,Women's Double Sculls,Rebecca Wilde,athlete,0.6233681407656035,0.6240047944589725,1,0,1,1.0
2028,GBR,Rowing,Women's Double Sculls,Mathilda Hodgkins,athlete,0.5925156631514974,0.5711767341212651,1,0,1,0.5
2028,NED,Rowing,Women's Double Sculls,Lisa Scheenaard,athlete,0.5689838533314278,0.48481737936956165,1,0,1,0.5
2028,AUS,Rowing,Women's Double Sculls,Harriet Hudson,athlete,0.5098061700840489,0.4379173876245389,1,0,1,0.5
2028,USA,Rowing,Women's Double Sculls,Kristi Wagner,athlete,0.5022868010330839,0.45402897790907004,0,0,0,0.0
2028,USA,Rowing,Women's Double Sculls,Sophia Vitas,athlete,0.5022868010330839,0.45402897790907004,0,0,0,0.0
2028,NED,Rowing,Women's Double Sculls,Martine Veldhuis,athlete,0.46024505037518765,0.3907446192264801,0,0,0,0.0
2028,CHN,Rowing,Women's Double Sculls,Shiyu Lu,athlete,0.435777024215882,0.38126797780294974,0,0,0,0.0
2028,CHN,Rowing,Women's Double Sculls,Shuangmei Shen,athlete,0.435777024215882,0.38126797780294974,0,0,0,0.0
2028,AUS,Rowing,Women's Double Sculls,Amanda Bateman,athlete,0.43441187907391876,0.38162137164868176,0,0,0,0.0
2028,LTU,Rowing,Women's Double Sculls,Donata Karaliene,athlete,0.4325099933462036,0.3637194687495201,0,0,0,0.0
2028,LTU,Rowing,Women's Double Sculls,Dovile Rimkute,athlete,0.4325099933462036,0.3637194687495201,0,0,0,0.0
2028,IRL,Rowing,Women's Double Sculls,Alison Bergin,athlete,0.43238648267914365,0.3809793531300171,0,0,0,0.0
2028,IRL,Rowing,Women's Double Sculls,Zoe Hyde,athlete,0.43238648267914365,0.3809793531300171,0,0,0,0.0
2028,CZE,Rowing,Women's Double Sculls,Anna Santruckova,athlete,0.42957477959565266,0.3664703825462246,0,0,0,0.0
2028,CZE,Rowing,Women's Double Sculls,Lenka Luksova,athlete,0.42957477959565266,0.3664703825462246,0,0,0,0.0
2028,NOR,Rowing,Women's Double Sculls,Seim Kavlie,athlete,0.4197353424431418,0.3621555721016956,0,0,0,0.0
2028,NOR,Rowing,Women's Double Sculls,Thea Helseth,athlete,0.4197353424431418,0.3621555721016956,0,0,0,0.0
2028,FRA,Rowing,Women's Double Sculls,Elodie Ravera,athlete,0.4173424902159738,0.34487583864148946,0,0,0,0.0
2028,FRA,Rowing,Women's Double Sculls,Emma Lunatti,athlete,0.4173424902159738,0.34487583864148946,0,0,0,0.0
2028,ITA,Rowing,Women's Double Sculls,Clara Guerra,athlete,0.41482072901336187,0.3956206885389891,0,0,0,0.0
2028,ITA,Rowing,Women's Double Sculls,Stefania Gobbi,athlete,0.41482072901336187,0.3956206885389891,0,0,0,0.0
2028,ROU,Rowing,Women's Eight,Ancuta Bodnar,athlete,0.8429232271179805,0.7961106782381708,3,2,3,2.6666666666666665
2028,ROU,Rowing,Women's Eight,Simona Radis,athlete,0.8429232271179805,0.7961106782381708,3,2,3,2.6666666666666665
2028,CAN,Rowing,Women's Eight,Avalon Wasteneys,athlete,0.8369061463094993,0.7339900216429863,2,1,3,2.5
2028,CAN,Rowing,Women's Eight,Kasia Gruchalla-wesierski,athlete,0.8369061463094993,0.7339900216429863,2,1,3,2.5
2028,CAN,Rowing,Women's Eight,Kristen Kit,athlete,0.8369061463094993,0.7339900216429863,2,1,3,2.5
2028,CAN,Rowing,Women's Eight,Sydney Payne,athlete,0.8369061463094993,0.7339900216429863,2,1,3,2.5
2028,ROU,Rowing,Women's Eight,Adriana Adam,athlete,0.8162098907750345,0.7577263741057725,1,1,3,3.0
2028,ROU,Rowing,Women's Eight,Maria Lehaci,athlete,0.8162098907750345,0.7577263741057725,1,1,3,3.0
2028,ROU,Rowing,Women's Eight,Stefania Petreanu,athlete,0.8162098907750345,0.7577263741057725,1,1,3,3.0
2028,ROU,Rowing,Women's Eight,Amalia Beres,athlete,0.7924007854980222,0.6511847400419323,1,1,3,1.5
2028,ROU,Rowing,Women's Eight,Ioana Vrinceanu,athlete,0.7924007854980222,0.6511847400419323,1,1,3,1.5
2028,ROU,Rowing,Women's Eight,Magdalena Rusu,athlete,0.7924007854980222,0.6511847400419323,1,1,3,1.5
2028,ROU,Rowing,Women's Eight,Roxana Anghel,athlete,0.7924007854980222,0.6511847400419323,1,1,3,1.5
2028,USA,Rowing,Women's Eight,Meghan Musnicki,athlete,0.7090845233412204,0.6479005180818115,2,2,3,1.5
2028,AUS,Rowing,Women's Eight,Lucy Stephan,athlete,0.6584502557469721,0.4941224087398903,1,1,3,1.0
2028,GBR,Rowing,Women's Eight,Henry Fieldman,athlete,0.6450816820987686,0.6450916555356122,2,0,1,1.0
2028,GBR,Rowing,Women's Eight,Annie Campbell-orde,athlete,0.6233681407656035,0.6295424444284372,1,0,1,1.0
2028,GBR,Rowing,Women's Eight,Eve Stewart,athlete,0.6233681407656035,0.6295424444284372,1,0,1,1.0
2028,GBR,Rowing,Women's Eight,Heidi Long,athlete,0.6233681407656035,0.6295424444284372,1,0,1,1.0
2028,GBR,Rowing,Women's Eight,Holly Dunford,athlete,0.6233681407656035,0.6295424444284372,1,0,1,1.0
2028,GBR,Rowing,Women's Eight,Lauren Irwin,athlete,0.6233681407656035,0.6295424444284372,1,0,1,1.0
2028,CAN,Rowing,Women's Eight,Abby Dent,athlete,0.620387844957144,0.47119473849355215,1,0,2,2.0
2028,CAN,Rowing,Women's Eight,Maya Meschkuleit,athlete,0.620387844957144,0.47119473849355215,1,0,2,2.0
2028,GBR,Rowing,Women's Eight,Emily Ford,athlete,0.5925156631514974,0.5547855249566936,1,0,1,0.5
2028,GBR,Rowing,Women's Eight,Harriet Taylor,athlete,0.5925156631514974,0.5547855249566936,1,0,1,0.5
2028,GBR,Rowing,Women's Eight,McKELLAR Rowan,athlete,0.5925156631514974,0.5547855249566936,1,0,1,0.5
2028,CAN,Rowing,Women's Eight,Caileigh Filmer,athlete,0.5693467561574954,0.4234491570217987,2,0,2,1.0
2028,CAN,Rowing,Women's Eight,Jessica Sevick,athlete,0.5684949395411525,0.42873739943791345,1,0,2,1.0
2028,CAN,Rowing,Women's Eight,Kristina Walker,athlete,0.5684949395411525,0.42873739943791345,1,0,2,1.0
2028,USA,Rowing,Women's Eight,Charlotte Buck,athlete,0.4540060622792643,0.4317892696370148,0,0,0,0.0
2028,USA,Rowing,Women's Eight,Claire Collins,athlete,0.4540060622792643,0.4317892696370148,0,0,0,0.0
2028,USA,Rowing,Women's Eight,Maddie Wanamaker,athlete,0.4540060622792643,0.4317892696370148,0,0,0,0.0
2028,USA,Rowing,Women's Eight,Margaret Hedeman,athlete,0.4540060622792643,0.4317892696370148,0,0,0,0.0
2028,USA,Rowing,Women's Eight,Molly Bruggeman,athlete,0.4540060622792643,0.4317892696370148,0,0,0,0.0
2028,USA,Rowing,Women's Eight,Nina Castagna,athlete,0.4540060622792643,0.4317892696370148,0,0,0,0.0
2028,USA,Rowing,Women's Eight,Olivia Coffey,athlete,0.4540060622792643,0.4317892696370148,0,0,0,0.0
2028,USA,Rowing,Women's Eight,Regina Salmons,athlete,0.4540060622792643,0.4317892696370148,0,0,0,0.0
2028,ITA,Rowing,Women's Eight,Emanuele Capponi,athlete,0.43723007888118054,0.3854606028220161,0,0,0,0.0
2028,DEN,Rowing,Women's Eight,Caroline Munch,athlete,0.43622278536284725,0.3629852925111748,0,0,0,0.0
2028,DEN,Rowing,Women's Eight,Clara Hornnaess,athlete,0.43622278536284725,0.3629852925111748,0,0,0,0.0
2028,DEN,Rowing,Women's Eight,Karen Mortensen,athlete,0.43622278536284725,0.3629852925111748,0,0,0,0.0
2028,DEN,Rowing,Women's Eight,Maria Johansen,athlete,0.43622278536284725,0.3629852925111748,0,0,0,0.0
2028,DEN,Rowing,Women's Eight,Nanna Vigild,athlete,0.43622278536284725,0.3629852925111748,0,0,0,0.0
2028,DEN,Rowing,Women's Eight,Nikoline Laidlaw,athlete,0.43622278536284725,0.3629852925111748,0,0,0,0.0
2028,DEN,Rowing,Women's Eight,Sofie Vikkelsoee,athlete,0.43622278536284725,0.3629852925111748,0,0,0,0.0
2028,DEN,Rowing,Women's Eight,Sophie Oestergaard,athlete,0.43622278536284725,0.3629852925111748,0,0,0,0.0
2028,DEN,Rowing,Women's Eight,Werner Foldager,athlete,0.43622278536284725,0.3629852925111748,0,0,0,0.0
2028,AUS,Rowing,Women's Eight,Bronwyn Cox,athlete,0.4203732999690813,0.36339503696539777,0,0,0,0.0
2028,AUS,Rowing,Women's Eight,Georgie Rowe,athlete,0.4203732999690813,0.36339503696539777,0,0,0,0.0
2028,AUS,Rowing,Women's Eight,Giorgia Patten,athlete,0.4203732999690813,0.36339503696539777,0,0,0,0.0
2028,AUS,Rowing,Women's Eight,Hayley Verbunt,athlete,0.4203732999690813,0.36339503696539777,0,0,0,0.0
2028,AUS,Rowing,Women's Eight,Jacqui Swick,athlete,0.4203732999690813,0.36339503696539777,0,0,0,0.0
2028,AUS,Rowing,Women's Eight,Katrina Werry,athlete,0.4203732999690813,0.36339503696539777,0,0,0,0.0
2028,AUS,Rowing,Women's Eight,Paige Barr,athlete,0.4203732999690813,0.36339503696539777,0,0,0,0.0
2028,AUS,Rowing,Women's Eight,Sarah Hawe,athlete,0.4203732999690813,0.36339503696539777,0,0,0,0.0
2028,ITA,Rowing,Women's Eight,Aisha Rocek,athlete,0.41482072901336187,0.3834254103835133,0,0,0,0.0
2028,ITA,Rowing,Women's Eight,Alice Codato,athlete,0.41482072901336187,0.3834254103835133,0,0,0,0.0
2028,ITA,Rowing,Women's Eight,Alice Gnatta,athlete,0.41482072901336187,0.3834254103835133,0,0,0,0.0
2028,ITA,Rowing,Women's Eight,Elisa Mondelli,athlete,0.41482072901336187,0.3834254103835133,0,0,0,0.0
2028,ITA,Rowing,Women's Eight,Giorgia Pelacchi,athlete,0.41482072901336187,0.3834254103835133,0,0,0,0.0
2028,ITA,Rowing,Women's Eight,Silvia Terrazzi,athlete,0.41482072901336187,0.3834254103835133,0,0,0,0.0
2028,ITA,Rowing,Women's Eight,Veronica Bumbaca,athlete,0.41482072901336187,0.3834254103835133,0,0,0,0.0
2028,ITA,Rowing,Women's Eight,de Linda,athlete,0.41482072901336187,0.3834254103835133,0,0,0,0.0
2028,NED,Rowing,Women's Four,Benthe Boonstra,athlete,0.7249930532764394,0.6333471740984012,1,1,3,3.0
2028,NED,Rowing,Women's Four,Hermijntje Drenth,athlete,0.7249930532764394,0.6333471740984012,1,1,3,3.0
2028,NED,Rowing,Women's Four,Marloes Oldenburg,athlete,0.7249930532764394,0.6333471740984012,1,1,3,3.0
2028,NED,Rowing,Women's Four,Tinka Offereins,athlete,0.7249930532764394,0.6333471740984012,1,1,3,3.0
2028,GBR,Rowing,Women's Four,Helen Glover,athlete,0.7070646381727655,0.5313456658248331,3,2,3,2.0
2028,GBR,Rowing,Women's Four,Esme Booth,athlete,0.6652813603291875,0.6527260827630171,1,0,2,2.0
2028,GBR,Rowing,Women's Four,Sam Redgrave,athlete,0.6652813603291875,0.6527260827630171,1,0,2,2.0
2028,ROU,Rowing,Women's Four,Adriana Adam,athlete,0.6588894545777112,0.49591824974713444,1,1,3,1.5
2028,ROU,Rowing,Women's Four,Maria Lehaci,athlete,0.6588894545777112,0.49591824974713444,1,1,3,1.5
2028,NZL,Rowing,Women's Four,Jackie Gowler,athlete,0.6443173197335582,0.5361212464972096,2,0,2,1.5
2028,GBR,Rowing,Women's Four,Rebecca Shorten,athlete,0.6233957966196995,0.602077452829375,1,0,2,1.0
2028,ROU,Rowing,Women's Four,Amalia Beres,athlete,0.5975908242947636,0.4918555463225621,1,1,3,1.0
2028,ROU,Rowing,Women's Four,Magdalena Rusu,athlete,0.5975908242947636,0.4918555463225621,1,1,3,1.0
2028,NZL,Rowing,Women's Four,Davina Waddy,athlete,0.5468034415802109,0.48082176000576804,1,0,1,1.0
2028,NZL,Rowing,Women's Four,Kerri Williams,athlete,0.5468034415802109,0.48082176000576804,1,0,1,1.0
2028,NZL,Rowing,Women's Four,Phoebe Spoors,athlete,0.5468034415802109,0.48082176000576804,1,0,1,1.0
2028,IRL,Rowing,Women's Four,Eimear Lambe,athlete,0.5085093480170134,0.44966988557699894,1,0,1,0.5
2028,IRL,Rowing,Women's Four,Emily Hegarty,athlete,0.5085093480170134,0.44966988557699894,1,0,1,0.5
2028,CHN,Rowing,Women's Four,Zifeng Wang,athlete,0.4920985449489013,0.4110301384291744,1,0,1,0.5
2028,USA,Rowing,Women's Four,Daisy Mazzio-manson,athlete,0.48873560049810894,0.4419430410777767,0,0,0,0.0
2028,USA,Rowing,Women's Four,Emily Kallfelz,athlete,0.48873560049810894,0.4419430410777767,0,0,0,0.0
2028,USA,Rowing,Women's Four,Kate Knifton,athlete,0.48873560049810894,0.4419430410777767,0,0,0,0.0
2028,USA,Rowing,Women's Four,Kelsey Reelick,athlete,0.48873560049810894,0.4419430410777767,0,0,0,0.0
2028,DEN,Rowing,Women's Four,Astrid Steensberg,athlete,0.43622278536284725,0.3759255103357924,0,0,0,0.0
2028,DEN,Rowing,Women's Four,Hauberg Johannesen,athlete,0.43622278536284725,0.3759255103357924,0,0,0,0.0
2028,DEN,Rowing,Women's Four,Julie Poulsen,athlete,0.43622278536284725,0.3759255103357924,0,0,0,0.0
2028,DEN,Rowing,Women's Four,Sanggaard Nielsen,athlete,0.43622278536284725,0.3759255103357924,0,0,0,0.0
2028,CHN,Rowing,Women's Four,Shuxian Zhang,athlete,0.435777024215882,0.38126797780294974,0,0,0,0.0
2028,CHN,Rowing,Women's Four,Xiaoxin Liu,athlete,0.435777024215882,0.38126797780294974,0,0,0,0.0
2028,CHN,Rowing,Women's Four,Xingye Xu,athlete,0.435777024215882,0.38126797780294974,0,0,0,0.0
2028,AUS,Rowing,Women's Four,Jean Mitchell,athlete,0.43441187907391876,0.38162137164868176,0,0,0,0.0
2028,AUS,Rowing,Women's Four,Lily Alton,athlete,0.43441187907391876,0.38162137164868176,0,0,0,0.0
2028,AUS,Rowing,Women's Four,Molly Goodman,athlete,0.43441187907391876,0.38162137164868176,0,0,0,0.0
2028,AUS,Rowing,Women's Four,Olympia Aldersey,athlete,0.43441187907391876,0.38162137164868176,0,0,0,0.0
2028,IRL,Rowing,Women's Four,Imogen Magner,athlete,0.43238648267914365,0.3809793531300171,0,0,0,0.0
2028,IRL,Rowing,Women's Four,Natalie Long,athlete,0.43238648267914365,0.3809793531300171,0,0,0,0.0
2028,NED,Rowing,Women's Pair,Veronique Meester,athlete,0.8102975143643998,0.7176422835533445,2,1,3,2.5
2028,NED,Rowing,Women's Pair,Ymkje Clevering,athlete,0.8102975143643998,0.7176422835533445,2,1,3,2.5
2028,ROU,Rowing,Women's Pair,Ioana Vrinceanu,athlete,0.7937415732275762,0.6718120403857983,2,1,3,1.6666666666666667
2028,ROU,Rowing,Women's Pair,Roxana Anghel,athlete,0.7937415732275762,0.6718120403857983,2,1,3,1.6666666666666667
2028,AUS,Rowing,Women's Pair,McINTYRE Annabelle,athlete,0.723953579319225,0.5541804168739458,2,1,3,1.3333333333333333
2028,AUS,Rowing,Women's Pair,Jess Morrison,athlete,0.5114961411649559,0.4430540430144703,1,0,1,1.0
2028,IRL,Rowing,Women's Pair,Aifric Keogh,athlete,0.5032772421204074,0.45952658838279636,1,0,1,0.5
2028,IRL,Rowing,Women's Pair,Fiona Murtagh,athlete,0.5032772421204074,0.45952658838279636,1,0,1,0.5
2028,DEN,Rowing,Women's Pair,Hedvig Rasmussen,athlete,0.5008882327188859,0.46130580663535237,1,0,1,0.5
2028,GBR,Rowing,Women's Pair,Chloe Brew,athlete,0.49575108348331104,0.44377038077084596,0,0,0,0.0
2028,GBR,Rowing,Women's Pair,Rebecca Edwards,athlete,0.49575108348331104,0.44377038077084596,0,0,0,0.0
2028,USA,Rowing,Women's Pair,Azja Czajkowski,athlete,0.4910269829098437,0.4449046764553448,0,0,0,0.0
2028,USA,Rowing,Women's Pair,Jess Thoennes,athlete,0.4910269829098437,0.4449046764553448,0,0,0,0.0
2028,NZL,Rowing,Women's Pair,Alana Sherman,athlete,0.4402352063276188,0.408446790080028,0,0,0,0.0
2028,NZL,Rowing,Women's Pair,Kate Haines,athlete,0.4402352063276188,0.408446790080028,0,0,0,0.0
2028,DEN,Rowing,Women's Pair,Udby Erichsen,athlete,0.42496296723960725,0.36680120888206713,0,0,0,0.0
2028,LTU,Rowing,Women's Pair,Ieva Adomaviciute,athlete,0.4212501752229636,0.3545951672957948,0,0,0,0.0
2028,LTU,Rowing,Women's Pair,Kamile Kralikaite,athlete,0.4212501752229636,0.3545951672957948,0,0,0,0.0
2028,CZE,Rowing,Women's Pair,Pavlina Flamikova,athlete,0.41831496147241265,0.3573460810924993,0,0,0,0.0
2028,CZE,Rowing,Women's Pair,Radka Novotnikova,athlete,0.41831496147241265,0.3573460810924993,0,0,0,0.0
2028,GRE,Rowing,Women's Pair,Christina Bourmpou,athlete,0.4139469488688461,0.35331429441091816,0,0,0,0.0
2028,GRE,Rowing,Women's Pair,Evangelia Anastasiadou,athlete,0.4139469488688461,0.35331429441091816,0,0,0,0.0
2028,CHI,Rowing,Women's Pair,Antonia Abraham,athlete,0.36760003307152755,0.3864963870852638,0,0,0,0.0
2028,CHI,Rowing,Women's Pair,Melita Abraham,athlete,0.36760003307152755,0.3864963870852638,0,0,0,0.0
2028,ESP,Rowing,Women's Pair,Aina Cid,athlete,0.2883774977651746,0.24080780500321963,0,0,0,0.0
2028,ESP,Rowing,Women's Pair,Esther Briz,athlete,0.2883774977651746,0.24080780500321963,0,0,0,0.0
2028,GBR,Rowing,Women's Quadruple Sculls,Georgina Brayshaw,athlete,0.7264602893524842,0.7344865108697636,1,1,3,3.0
2028,GBR,Rowing,Women's Quadruple Sculls,Lauren Henry,athlete,0.7264602893524842,0.7344865108697636,1,1,3,3.0
2028,GBR,Rowing,Women's Quadruple Sculls,Lola Anderson,athlete,0.7264602893524842,0.7344865108697636,1,1,3,3.0
2028,GBR,Rowing,Women's Quadruple Sculls,Hannah Scott,athlete,0.7145127129191432,0.6492477179514969,1,1,3,1.5
2028,NED,Rowing,Women's Quadruple Sculls,Bente Paulis,athlete,0.6457118817279421,0.5825277456703217,1,0,2,2.0
2028,NED,Rowing,Women's Quadruple Sculls,Tessa Dullemans,athlete,0.6457118817279421,0.5825277456703217,1,0,2,2.0
2028,NED,Rowing,Women's Quadruple Sculls,de Roos,athlete,0.6377287273293064,0.5374106593995368,2,0,2,1.5
2028,NED,Rowing,Women's Quadruple Sculls,Laila Youssifou,athlete,0.5950633994599801,0.5050321489542449,1,0,2,1.0
2028,GER,Rowing,Women's Quadruple Sculls,Leonie Menzel,athlete,0.5800536825619654,0.47787008509248285,1,0,1,0.5
2028,GER,Rowing,Women's Quadruple Sculls,Maren Voelz,athlete,0.5731688114713663,0.48873405456911884,1,0,1,1.0
2028,GER,Rowing,Women's Quadruple Sculls,Pia Greiten,athlete,0.5731688114713663,0.48873405456911884,1,0,1,1.0
2028,GER,Rowing,Women's Quadruple Sculls,Tabea Schendekehl,athlete,0.5731688114713663,0.48873405456911884,1,0,1,1.0
2028,CHN,Rowing,Women's Quadruple Sculls,Ling Zhang,athlete,0.5503311836204466,0.4131630757828333,1,1,3,1.5
2028,CHN,Rowing,Women's Quadruple Sculls,Xiaotong Cui,athlete,0.5503311836204466,0.4131630757828333,1,1,3,1.5
2028,CHN,Rowing,Women's Quadruple Sculls,Yang Lyu,athlete,0.5503311836204466,0.4131630757828333,1,1,3,1.5
2028,CHN,Rowing,Women's Quadruple Sculls,Yunxia Chen,athlete,0.5503311836204466,0.4131630757828333,1,1,3,1.5
2028,ROU,Rowing,Women's Quadruple Sculls,Alexandra Ungureanu,athlete,0.4808964101985475,0.4704670466850775,0,0,0,0.0
2028,ROU,Rowing,Women's Quadruple Sculls,Ioana Ciotau,athlete,0.4808964101985475,0.4704670466850775,0,0,0,0.0
2028,ROU,Rowing,Women's Quadruple Sculls,Madalina Morosan,athlete,0.4808964101985475,0.4704670466850775,0,0,0,0.0
2028,ROU,Rowing,Women's Quadruple Sculls,Patricia Cires,athlete,0.4808964101985475,0.4704670466850775,0,0,0,0.0
2028,AUS,Rowing,Women's Quadruple Sculls,Caitlin Cronin,athlete,0.479256325105126,0.4379173876245389,1,0,1,0.5
2028,AUS,Rowing,Women's Quadruple Sculls,Ria Thompson,athlete,0.479256325105126,0.4379173876245389,1,0,1,0.5
2028,AUS,Rowing,Women's Quadruple Sculls,Rowena Meredith,athlete,0.479256325105126,0.4379173876245389,1,0,1,0.5
2028,USA,Rowing,Women's Quadruple Sculls,Emily Delleman,athlete,0.4704220807152603,0.42468810917135713,0,0,0,0.0
2028,USA,Rowing,Women's Quadruple Sculls,Grace Joyce,athlete,0.4704220807152603,0.42468810917135713,0,0,0,0.0
2028,USA,Rowing,Women's Quadruple Sculls,Lauren O'connor,athlete,0.4704220807152603,0.42468810917135713,0,0,0,0.0
2028,USA,Rowing,Women's Quadruple Sculls,Teal Cohen,athlete,0.4704220807152603,0.42468810917135713,0,0,0,0.0
2028,AUS,Rowing,Women's Quadruple Sculls,Laura Gourley,athlete,0.43441187907391876,0.38162137164868176,0,0,0,0.0
2028,UKR,Rowing,Women's Quadruple Sculls,Anastasiia Kozhenkova,athlete,0.4335604965453962,0.41016762074969276,0,0,0,0.0
2028,UKR,Rowing,Women's Quadruple Sculls,Daryna Verkhogliad,athlete,0.4335604965453962,0.41016762074969276,0,0,0,0.0
2028,UKR,Rowing,Women's Quadruple Sculls,Kateryna Dudchenko,athlete,0.4335604965453962,0.41016762074969276,0,0,0,0.0
2028,UKR,Rowing,Women's Quadruple Sculls,Yevheniia Dovhodko,athlete,0.4335604965453962,0.41016762074969276,0,0,0,0.0
2028,SUI,Rowing,Women's Quadruple Sculls,Celia Dupre,athlete,0.42256919582556735,0.38664058495608516,0,0,0,0.0
2028,SUI,Rowing,Women's Quadruple Sculls,Fabienne Schweizer,athlete,0.42256919582556735,0.38664058495608516,0,0,0,0.0
2028,SUI,Rowing,Women's Quadruple Sculls,Lisa Loetscher,athlete,0.42256919582556735,0.38664058495608516,0,0,0,0.0
2028,SUI,Rowing,Women's Quadruple Sculls,Pascale Walker,athlete,0.42256919582556735,0.38664058495608516,0,0,0,0.0
2028,NED,Rowing,Women's Single Sculls,Karolien Florijn,athlete,0.8102975143643998,0.7248668113278645,2,1,3,2.5
2028,NZL,Rowing,Women's Single Sculls,Emma Twigg,athlete,0.7338074544302883,0.5643497341897605,2,1,3,1.0
2028,LTU,Rowing,Women's Single Sculls,Viktorija Senkute,athlete,0.5138148200958361,0.4551142661051376,1,0,1,1.0
2028,USA,Rowing,Women's Single Sculls,Kara Kohler,athlete,0.49235877075604473,0.4317936860169608,1,0,1,0.3333333333333333
2028,GER,Rowing,Women's Single Sculls,Alexandra Foester,athlete,0.4914438382375237,0.4452424906608979,0,0,0,0.0
2028,AUT,Rowing,Women's Single Sculls,Magdalena Lobnig,athlete,0.4302593955458331,0.31249291602809337,1,0,1,0.3333333333333333
2028,PER,Rowing,Women's Single Sculls,Adriana Sanguineti,athlete,0.3958066714184421,0.37035999690314897,0,0,0,0.0
2028,SGP,Rowing,Women's Single Sculls,Aisy Binte,athlete,0.3958066714184421,0.37035999690314897,0,0,0,0.0
2028,TOG,Rowing,Women's Single Sculls,Akoko Komlanvi,athlete,0.3958066714184421,0.37035999690314897,0,0,0,0.0
